Market Title,Outcome,Condition ID,Realized PnL,Avg Price,Total Bought,Current Price,Trades,Timestamp,Event Slug,End Date
"Bitcoin Up or Down - April 23, 3:05AM-3:10AM ET",Down,0x8ffddfb24a1548bf0999a476e78c455b3f8d359228aa6f6f25b50b608ed04b97,2,0.99,200,1,0,2026-04-23 10:14:24,btc-updown-5m-1776927900,2026-04-23T00:00:00Z
"Dogecoin Up or Down - April 23, 2:50AM-2:55AM ET",Down,0xd2be2ccaaea73ab26e3d367bb497c147a6a74f87ab93a611f0dd730cb44e3fa6,2.364224,0.988132,199.21,1,1,2026-04-23 09:59:24,doge-updown-5m-1776927000,2026-04-23T00:00:00Z
"BNB Up or Down - April 23, 2:05AM-2:10AM ET",Down,0x683e7b355d7e2e3acb6e0d155ffcf9247dee6b784240ed0e09acd503d9f9d79f,1.3627999999999998,0.99,136.28,1,1,2026-04-23 09:14:24,bnb-updown-5m-1776924300,2026-04-23T00:00:00Z
"Solana Up or Down - April 23, 1:50AM-1:55AM ET",Down,0x65c4254b6928f9864994ff6b91d6f87acc325d87668893d96c0013c84d155c49,-95.78595,0.638573,150,0,1,2026-04-23 08:59:28,sol-updown-5m-1776923400,2026-04-23T00:00:00Z
"BNB Up or Down - April 23, 1:50AM-1:55AM ET",Down,0x892007b7af354eabfe8e1828f462450039db835e4b52773ec3422279709daba7,-1.5,0.01,150,0,1,2026-04-23 08:59:26,bnb-updown-5m-1776923400,2026-04-23T00:00:00Z
"Dogecoin Up or Down - April 23, 1:50AM-1:55AM ET",Down,0x1647c55f148a94359474e3d9f58a9e2bb28491acc2176c9c3ab98a4d7752d8e0,-144,0.96,150,0,1,2026-04-23 08:59:24,doge-updown-5m-1776923400,2026-04-23T00:00:00Z
"BNB Up or Down - April 23, 12:35AM-12:40AM ET",Down,0x3e61f45ad34fc0f94c0926f0cc84a48ace86e5cc5e951d1804a1a4375e0b83cf,2.6601,0.982266,150,1,1,2026-04-23 07:44:24,bnb-updown-5m-1776918900,2026-04-23T00:00:00Z
"Dogecoin Up or Down - April 22, 11:50PM-11:55PM ET",Down,0xfcadd9b90ae9c8d6d56ade286d6c9af292d9cf0ac81ab21ffedb88298b6ca537,2.3838,0.984108,150,1,1,2026-04-23 06:59:24,doge-updown-5m-1776916200,2026-04-23T00:00:00Z
"Bitcoin Up or Down - April 22, 11:25PM-11:30PM ET",Down,0xdb27101af4111f9bfd8c0ab6c5cdc8823eaa97fb3f896b5806f0ba143a624451,1.5,0.99,150,1,1,2026-04-23 06:34:26,btc-updown-5m-1776914700,2026-04-23T00:00:00Z
"XRP Up or Down - April 22, 11:25PM-11:30PM ET",Down,0x646ea26db074a33c75dc9a0733a6bfa784f0c5aa2e4b2b9f8c2acde9d7a72885,5.0409,0.966394,150,1,1,2026-04-23 06:34:24,xrp-updown-5m-1776914700,2026-04-23T00:00:00Z
"Ethereum Up or Down - April 22, 11:20PM-11:25PM ET",Down,0xdb5cea54e6e584176ab4ed6e1aa9720aeaf0354b602efe1f5e154406e692ae11,4.79745,0.968017,150,1,1,2026-04-23 06:29:24,eth-updown-5m-1776914400,2026-04-23T00:00:00Z
"BNB Up or Down - April 22, 10:55PM-11:00PM ET",Down,0x7d7375132034572022502dcae0da86e015f3358a55445fa7c349bfce7a39c845,1.8100500000000002,0.987933,150,1,1,2026-04-23 06:04:24,bnb-updown-5m-1776912900,2026-04-23T00:00:00Z
"BNB Up or Down - April 22, 10:45PM-10:50PM ET",Down,0xa1c5537835cb938817b6a6a32a69b7d1a3426efbd59ba52f6961ff91d257b31e,0.575,0.99,57.5,1,1,2026-04-23 05:54:24,bnb-updown-5m-1776912300,2026-04-23T00:00:00Z
"Bitcoin Up or Down - April 22, 10:40PM-10:45PM ET",Down,0x76427727d73ffa3474206623938d53b98a544e9d641267153d4956057df0bf18,32.800050000000006,0.781333,150,1,1,2026-04-23 05:49:26,btc-updown-5m-1776912000,2026-04-23T00:00:00Z
"Dogecoin Up or Down - April 22, 10:40PM-10:45PM ET",Down,0x69e2ef43ea5fa2d9897279b7f677ee8728d9e571f1862651122bcbb0d2f6d61a,3.078,0.97948,150,1,1,2026-04-23 05:49:24,doge-updown-5m-1776912000,2026-04-23T00:00:00Z
"XRP Up or Down - April 22, 10:15PM-10:20PM ET",Down,0xb5753f66bf006ebd4e5282b1a400603e397d7c7a9b5af4bda6c6e22acdccee6e,19.5,0.8699999999999999,150,1,1,2026-04-23 05:24:26,xrp-updown-5m-1776910500,2026-04-23T00:00:00Z
"Solana Up or Down - April 22, 10:15PM-10:20PM ET",Down,0x688f2d230a2619d264b2a030d06739f9ed8523ec831af2377163ef9305c6c798,12.7746,0.914836,150,1,1,2026-04-23 05:24:24,sol-updown-5m-1776910500,2026-04-23T00:00:00Z
"Bitcoin Up or Down - April 22, 6:45PM-6:50PM ET",Down,0x2345fe6929a02fb196df23bcfcefa959be93664418ff36599a182d9ba1f01e28,10.8108,0.92278,140,1,1,2026-04-23 02:14:30,btc-updown-5m-1776897900,2026-04-22T00:00:00Z
"BNB Up or Down - April 22, 6:50PM-6:55PM ET",Down,0xf19c75eb8eb4c1ca29c0ef30b3e714aac77d02d72e6bfb8ab8e59bd936b56be0,9.31462,0.933467,140,1,1,2026-04-23 02:14:26,bnb-updown-5m-1776898200,2026-04-22T00:00:00Z
"BNB Up or Down - April 22, 6:00PM-6:05PM ET",Down,0xeab27cf81774932608b7fcdf24bc5639d76771ead450f032643a5593cce0e84e,4.68454,0.966539,140,1,1,2026-04-23 01:49:24,bnb-updown-5m-1776895200,2026-04-22T00:00:00Z
"BNB Up or Down - April 22, 4:10PM-4:15PM ET",Down,0xea2236b546f8e25d1205dfd92b6aff281811aa2f152286dc5f70903fd7c49539,1.6856,0.98796,140,1,1,2026-04-22 23:19:28,bnb-updown-5m-1776888600,2026-04-22T00:00:00Z
"Dogecoin Up or Down - April 22, 4:10PM-4:15PM ET",Down,0xa9bf9fd326991a6d4e5a240eed4f8355418f74847a83c3f8f0ae6dd7a7baa379,33.6,0.76,140,1,1,2026-04-22 23:19:24,doge-updown-5m-1776888600,2026-04-22T00:00:00Z
"Solana Up or Down - April 22, 3:50PM-3:55PM ET",Down,0x16856114e4b26f46c5a14208bf86692c755e52c952e9722ca23399401783b0b0,43.96518,0.685963,140,1,1,2026-04-22 22:59:24,sol-updown-5m-1776887400,2026-04-22T00:00:00Z
"Hyperliquid Up or Down - April 22, 3:35PM-3:40PM ET",Down,0x61a6c60ef204a2ad2dca0e06d13b31ec2a0aa344d90637ee94bb742a541fe67b,0.185,0.99,18.5,1,1,2026-04-22 22:44:24,hype-updown-5m-1776886500,2026-04-22T00:00:00Z
"Dogecoin Up or Down - April 22, 2:30PM-2:35PM ET",Down,0x4176f46a251dd16d68b93670b5ad5316d2e3a52bb32b5c7fb60d6b1254bb0463,1.93522,0.986177,140,1,1,2026-04-22 21:39:26,doge-updown-5m-1776882600,2026-04-22T00:00:00Z
"BNB Up or Down - April 22, 11:45AM-11:50AM ET",Down,0x02e70e773096de607cb0527cb17171f37767e860c9d9150a736230208818b1ca,2.4009,0.983994,150,1,1,2026-04-22 18:54:24,bnb-updown-5m-1776872700,2026-04-22T00:00:00Z
"XRP Up or Down - April 22, 11:10AM-11:15AM ET",Down,0x448d40d64018506117ebef8a5b87448626b4c7d8baa839e80c4577a2b24a83f7,1.4958,0.99,149.58,1,1,2026-04-22 18:19:24,xrp-updown-5m-1776870600,2026-04-22T00:00:00Z
"Dogecoin Up or Down - April 22, 10:00AM-10:05AM ET",Down,0x6c399067605efbefcf502d71bb47ee91047bfb1ac5864440500d907d89eeed2e,7.5,0.95,150,1,1,2026-04-22 17:09:24,doge-updown-5m-1776866400,2026-04-22T00:00:00Z
"Dogecoin Up or Down - April 22, 9:15AM-9:20AM ET",Down,0xa0e87b733af44598edff1ac8a4a266d457c5e126ac714fd46b2af0229075f896,6,0.96,150,1,1,2026-04-22 16:24:24,doge-updown-5m-1776863700,2026-04-22T00:00:00Z
"BNB Up or Down - April 22, 6:05AM-6:10AM ET",Down,0x759586e47fb26e6addbccaa60dbc0414d78c2a0ecf23766cccd0ef331b5cae62,30,0.7999999999999999,150,1,1,2026-04-22 13:14:24,bnb-updown-5m-1776852300,2026-04-22T00:00:00Z
"Dogecoin Up or Down - April 22, 5:40AM-5:45AM ET",Down,0xeef817b98002dbf164748e7ed398fec18cdcc5c58d2233fc96cb793ae54ba20d,9,0.9399999999999998,150,1,1,2026-04-22 12:49:24,doge-updown-5m-1776850800,2026-04-22T00:00:00Z
"Ethereum Up or Down - April 22, 5:00AM-5:05AM ET",Down,0x7676f8c3b2d3ad8698e0a322594720e200abbbb5ba52ed2a8d44335fa6d8d319,1.5,0.99,150,1,1,2026-04-22 12:09:24,eth-updown-5m-1776848400,2026-04-22T00:00:00Z
"Ethereum Up or Down - April 22, 4:35AM-4:40AM ET",Down,0xdc513e13d9b9f61c092dadb33a215f842afb97050b5225f053375c73a635fdc9,52.60005,0.649333,150,1,1,2026-04-22 11:44:24,eth-updown-5m-1776846900,2026-04-22T00:00:00Z
"BNB Up or Down - April 22, 3:50AM-3:55AM ET",Down,0x6f447b9dfdb857181e5d01e6a075bd4e2fccf5ebbd67ed33e425685e792c8189,1.5501,0.989666,150,1,1,2026-04-22 10:59:24,bnb-updown-5m-1776844200,2026-04-22T00:00:00Z
"Solana Up or Down - April 22, 3:25AM-3:30AM ET",Down,0x22fcaa1d23d37dc53025365f1fe0dcd29fd6913ebcb5ca478347cde33ead4001,6.46005,0.956933,150,1,1,2026-04-22 10:34:24,sol-updown-5m-1776842700,2026-04-22T00:00:00Z
"BNB Up or Down - April 22, 3:20AM-3:25AM ET",Down,0x9d79e1e440b83a866d5969dfd486d4478e5f2c8d69b3c0c0a91728f41c091489,1.60005,0.989333,150,1,1,2026-04-22 10:29:24,bnb-updown-5m-1776842400,2026-04-22T00:00:00Z
"BNB Up or Down - April 22, 2:45AM-2:50AM ET",Down,0x6ad08a5fe9126849c9750d69ba83679cd7ae02d9e440a68af97a0bec20744096,3.2001,0.978666,150,1,1,2026-04-22 09:54:24,bnb-updown-5m-1776840300,2026-04-22T00:00:00Z
"Ethereum Up or Down - April 22, 2:40AM-2:45AM ET",Down,0x5a96279803211dc5be6c9abcfd93168fc41a8ca50115f57c0fa213fb1fd69c9d,8.0271,0.946486,150,1,1,2026-04-22 09:49:24,eth-updown-5m-1776840000,2026-04-22T00:00:00Z
"XRP Up or Down - April 22, 2:15AM-2:20AM ET",Down,0xdab492840815f852700a7b9ed7c805a8e428dfb9251bda343ccee9e2aa53283e,4.5,0.97,150,1,1,2026-04-22 09:24:24,xrp-updown-5m-1776838500,2026-04-22T00:00:00Z
"XRP Up or Down - April 22, 1:10AM-1:15AM ET",Down,0x54e5b7de2526537593a2f950ab6436165f0df98276b48d4f91dac9cbc177a4c4,4.8678,0.967548,150,1,1,2026-04-22 08:19:24,xrp-updown-5m-1776834600,2026-04-22T00:00:00Z
"Solana Up or Down - April 22, 1:00AM-1:05AM ET",Down,0xdd3c6b97d6698cec90fd03c0d844183325c7fd970dad288121753d34fc61404d,1.5,0.99,150,1,1,2026-04-22 08:09:24,sol-updown-5m-1776834000,2026-04-22T00:00:00Z
"Ethereum Up or Down - April 22, 12:20AM-12:25AM ET",Down,0xd2787c4035cd74b5594f1fab6a1f17ebb83d2a289b54df13d7a12fe2cfeff875,0.4586,0.95414,10,1,1,2026-04-22 07:29:24,eth-updown-5m-1776831600,2026-04-22T00:00:00Z
"Dogecoin Up or Down - April 21, 11:50PM-11:55PM ET",Down,0x92017ad84302c124559925af9917a102e05f63540ef40d05604f373abbdc19c4,0.09999999999999999,0.99,10,1,1,2026-04-22 06:59:24,doge-updown-5m-1776829800,2026-04-22T00:00:00Z
"Dogecoin Up or Down - April 21, 10:20PM-10:25PM ET",Down,0xa29a00799ec4f4a3f4e8a797d471a65565f3f9deda27e0237c4f799e2a2fc395,89,0.11,100,1,1,2026-04-22 06:54:24,doge-updown-5m-1776824400,2026-04-22T00:00:00Z
"BNB Up or Down - April 21, 7:20PM-7:25PM ET",Down,0x8845e05157eafa18695777020c7aa1b1aa4a114bb6fc8daa473b8f9897ac00d8,23.8808,0.761192,100,1,1,2026-04-22 03:14:24,bnb-updown-5m-1776813600,2026-04-21T00:00:00Z
"Hyperliquid Up or Down - April 21, 7:10PM-7:15PM ET",Down,0xefcad8dc3fe606382628428ba311c32c01a9aab8bd40aa4c517287f0bbccad26,3.21,0.9679,100,1,1,2026-04-22 02:19:24,hype-updown-5m-1776813000,2026-04-21T00:00:00Z
"BNB Up or Down - April 21, 6:30PM-6:35PM ET",Down,0x7ac6690c8ff6ec5ccdbe2424d98bc57f4fed5d448805c0e0c197e19496c64137,0.1245,0.99,12.45,1,1,2026-04-22 01:39:24,bnb-updown-5m-1776810600,2026-04-21T00:00:00Z
"Ethereum Up or Down - April 21, 6:25PM-6:30PM ET",Down,0x39b3dd21c317b2f6d7fdab604388aaed4b45520005e7a3f4921fd26be5ee2756,23.61,0.7639,100,1,1,2026-04-22 01:34:24,eth-updown-5m-1776810300,2026-04-21T00:00:00Z
"BNB Up or Down - April 21, 6:20PM-6:25PM ET",Down,0x1a4235d2bd337c64e328fcb2055122be4575d2ae5a6ceb77331bfa96b6fd29a9,13.34,0.8665999999999999,100,1,1,2026-04-22 01:29:24,bnb-updown-5m-1776810000,2026-04-21T00:00:00Z
"XRP Up or Down - April 21, 5:55PM-6:00PM ET",Down,0x5ace578cf79e853a902e85af5a9aac786f036e2332bff13e2f8621b9e5ec6bc6,1.5489,0.984511,100,1,1,2026-04-22 01:04:24,xrp-updown-5m-1776808500,2026-04-21T00:00:00Z
"Hyperliquid Up or Down - April 21, 5:35PM-5:40PM ET",Down,0x753cd98f264993572fd1552b5e245d6b91cd5d53d2bafcc656a1ddffd8ea9b7b,4.27,0.9573,100,1,1,2026-04-22 00:44:24,hype-updown-5m-1776807300,2026-04-21T00:00:00Z
"BNB Up or Down - April 21, 5:15PM-5:20PM ET",Down,0x22b7fad4d833de2eee755641ef76ee012fe245756e28a065d560010c29209615,1,0.99,100,1,1,2026-04-22 00:24:24,bnb-updown-5m-1776806100,2026-04-21T00:00:00Z
"XRP Up or Down - April 21, 3:50PM-3:55PM ET",Down,0x26d72be0bfddfe2b0f2fa059c12bacd7a2e8057d564af9b22255a122aa7721e7,0.253,0.99,25.3,1,1,2026-04-21 22:59:24,xrp-updown-5m-1776801000,2026-04-21T00:00:00Z
"BNB Up or Down - April 21, 2:20PM-2:25PM ET",Down,0x6908665f4e2f9ca917ec7b8dd4725ffd87f5fa9a1f56bd9424125d0cb28cff76,3.787,0.96213,100,1,1,2026-04-21 21:29:24,bnb-updown-5m-1776795600,2026-04-21T00:00:00Z
"XRP Up or Down - April 21, 1:45PM-1:50PM ET",Down,0x6ae5cfd14f62815c67356b9abd8b87bbec598694f39a40da67b41609de9f0bdb,1.3668,0.986332,100,1,1,2026-04-21 20:54:24,xrp-updown-5m-1776793500,2026-04-21T00:00:00Z
"BNB Up or Down - April 21, 1:30PM-1:35PM ET",Down,0xd29f2ec946f344e8717bcf2dd44d2a9f1e2d431a1b08f101f0fc0e8d2bf60043,0.5098,0.99,50.98,1,1,2026-04-21 20:39:24,bnb-updown-5m-1776792600,2026-04-21T00:00:00Z
